"Sample","chr1R","chr2R","chr3R","chr4R","chr5R","chr6R","chr7R","chrB","mean_A_cov","ratio_B_cov"
"3237238_NPK_EG_23_333_S237_L002_R1_001_trim",0.302417,0.292619,0.29283,0.337489,0.30423,0.338178,0.294945,0.00793864,0.308958285714286,0.0256948603325091
"3237239_NPK_EG_23_349_S249_L002_R1_001_trim",0.290694,0.285107,0.251102,0.30768,0.282142,0.319422,0.265385,0.00848888,0.285933142857143,0.0296883387325309
"3237240_NPK_EG_23_363_S261_L002_R1_001_trim",0.392784,0.395118,0.370254,0.414713,0.389642,0.457935,0.394563,0.0117917,0.402144142857143,0.0293220732153965
"3237241_NPK_EG_23_377_S273_L002_R1_001_trim",0.305037,0.316265,0.30582,0.361071,0.324107,0.368681,0.331326,0.00928468,0.330329571428571,0.0281073231192917
"3237242_NPK_EG_23_393_S284_L002_R1_001_trim",0.282974,0.293002,0.266416,0.301514,0.290077,0.311841,0.286971,0.00832316,0.290399285714286,0.0286610897803271
"3237243_NPK_EG_23_292_S202_L002_R1_001_trim",0.265847,0.272135,0.24687,0.298375,0.276532,0.301662,0.27445,0.00842138,0.276553,0.030451233579097
"3237244_NPK_EG_23_305_S214_L002_R1_001_trim",0.278468,0.276833,0.240806,0.297144,0.267938,0.318947,0.292239,0.00920251,0.281767857142857,0.0326598998669117
"3237245_NPK_EG_23_320_S226_L002_R1_001_trim",0.207349,0.20955,0.191134,0.238344,0.213684,0.232936,0.20939,0.00574491,0.214626714285714,0.0267669848048472
"3237246_NPK_EG_23_334_S238_L002_R1_001_trim",0.315372,0.282797,0.296047,0.33024,0.309533,0.359137,0.327643,0.0118424,0.317252714285714,0.0373279706263911
"3237247_NPK_EG_23_350_S250_L002_R1_001_trim",0.238263,0.247418,0.232347,0.278637,0.252614,0.291516,0.251081,0.0100018,0.255982285714286,0.039072234909112
"3237248_LO7_S262_L002_R1_001_trim",0.354327,0.333902,0.306676,0.387515,0.346527,0.384298,0.323626,0.000249283,0.348124428571429,0.000716074424949043
"3237251_NPK_EG_23_397_S285_L002_R1_001_trim",0.314805,0.318966,0.287838,0.353089,0.320541,0.371241,0.314712,0.00993221,0.325884571428571,0.0304776932410775
"3237252_NPK_EG_23_410_S297_L002_R1_001_trim",0.23772,0.227891,0.229249,0.270913,0.240018,0.272253,0.232349,0.0063254,0.244341857142857,0.0258875007089014
"3237254_NPK_EG_23_441_S321_L002_R1_001_trim",0.237079,0.237852,0.220418,0.261109,0.241341,0.265589,0.238914,0.00821912,0.243186,0.0337976692737246
"3237255_NPK_EG_23_458_S333_L002_R1_001_trim",0.211005,0.208055,0.185341,0.229942,0.213139,0.233387,0.207602,0.00760906,0.212638714285714,0.0357839823550476
"3237256_NPK_EG_23_470_S345_L002_R1_001_trim",0.210851,0.207496,0.191298,0.230631,0.219743,0.236303,0.211769,0.00705091,0.215441571428571,0.0327277133806912
"3237257_NF_EG_23_91_S357_L002_R1_001_trim",0.336354,0.337772,0.330501,0.387316,0.346344,0.391415,0.34657,0.00932052,0.353753142857143,0.0263475256353099
"3237258_NF_EG_23_480_S369_L002_R1_001_trim",0.324534,0.347506,0.31485,0.374015,0.327352,0.36433,0.330605,0.00964568,0.340456,0.0283316493173861
"3237259_NPK_EG_23_398_S286_L002_R1_001_trim",0.230029,0.206758,0.205466,0.254209,0.232673,0.261956,0.225191,0.00641502,0.230897428571429,0.0277829858898385
"3237260_NPK_EG_23_411_S298_L002_R1_001_trim",0.281859,0.275523,0.265738,0.309962,0.272759,0.329834,0.284545,0.00719871,0.288602857142857,0.0249433081545574
"3237261_NPK_EG_23_425_S310_L002_R1_001_trim",0.230786,0.228169,0.207956,0.270655,0.239002,0.271801,0.231187,0.00871163,0.239936571428571,0.0363080540333279
"3237262_NPK_EG_23_443_S322_L002_R1_001_trim",0.26538,0.26807,0.247747,0.291839,0.257459,0.30575,0.257957,0.00945762,0.270600285714286,0.0349505174210565
"3237263_NPK_EG_23_459_S334_L002_R1_001_trim",0.284786,0.276151,0.267946,0.310874,0.279476,0.309938,0.276536,0.00779108,0.286529571428571,0.0271911899395076
"3237264_NPK_EG_23_471_S346_L002_R1_001_trim",0.265639,0.25509,0.241998,0.292773,0.262473,0.306966,0.270585,0.00758671,0.270789142857143,0.0280170390878723
"3237265_NF_EG_23_446_S358_L002_R1_001_trim",0.318961,0.312516,0.292952,0.335684,0.316217,0.368511,0.318893,0.00966407,0.323390571428571,0.0298835861457221
"3237266_NPK_EG_23_25_S370_L002_R1_001_trim",0.285893,0.284719,0.287324,0.332952,0.299269,0.338841,0.293506,0.129731,0.303214857142857,0.427851726074486
"3237267_NPK_EG_23_399_S287_L002_R1_001_trim",0.293751,0.292541,0.272507,0.323732,0.289558,0.29131,0.297003,0.00829569,0.294343142857143,0.0281837379307533
"3237268_NPK_EG_23_412_S299_L002_R1_001_trim",0.244176,0.234673,0.217771,0.260807,0.246325,0.263752,0.24259,0.00605471,0.244299142857143,0.024784000177768
"3237269_NPK_EG_23_427_S311_L002_R1_001_trim",0.24888,0.246091,0.220866,0.272893,0.251818,0.281068,0.249464,0.00716054,0.253011428571429,0.0283012512139486
"3237270_NPK_EG_23_445_S323_L002_R1_001_trim",0.249171,0.257709,0.23069,0.279646,0.259748,0.289244,0.25775,0.00686098,0.260565428571429,0.0263311216595996
"3237271_NPK_EG_23_460_S335_L002_R1_001_trim",0.300098,0.293377,0.266987,0.321066,0.290586,0.324133,0.292631,0.00802546,0.298411142857143,0.0268939689153699
"3237272_NPK_EG_23_472_S347_L002_R1_001_trim",0.282921,0.273256,0.270615,0.292851,0.275882,0.3269,0.285111,0.0103677,0.286790857142857,0.0361507340341593
"3237273_NF_EG_23_116_S359_L002_R1_001_trim",0.278146,0.281251,0.26526,0.309186,0.277391,0.313763,0.273235,0.00985842,0.285461714285714,0.0345349989390621
"3237274_NPK_EG_23_43_S371_L002_R1_001_trim",0.35003,0.340423,0.328201,0.389703,0.362901,0.399178,0.345938,0.00840299,0.359482,0.0233752733099293
"3237275_NPK_EG_23_400_S288_L002_R1_001_trim",0.259228,0.268168,0.244862,0.29387,0.255392,0.305803,0.267406,0.0101468,0.270675571428571,0.0374869440431851
"3237276_NPK_EG_23_413_S300_L002_R1_001_trim",0.271684,0.269168,0.250994,0.30924,0.273779,0.312664,0.278501,0.00776757,0.280861428571429,0.0276562361713707
"3237277_NPK_EG_23_429_S312_L002_R1_001_trim",0.315584,0.324986,0.30696,0.347319,0.305946,0.350121,0.312846,0.0120496,0.323394571428571,0.0372597472702519
"3237278_NPK_EG_23_446_S324_L002_R1_001_trim",0.2827,0.285386,0.261232,0.307593,0.283335,0.328261,0.287212,0.00760277,0.290817,0.0261427977043983
"3237279_NPK_EG_23_461_S336_L002_R1_001_trim",0.331988,0.319974,0.303307,0.350946,0.318164,0.37656,0.321651,0.00991871,0.331798571428571,0.0298937694556508
"3237280_NPK_EG_23_473_S348_L002_R1_001_trim",0.276357,0.276894,0.269123,0.321666,0.287858,0.320935,0.270119,0.0103544,0.288993142857143,0.0358292238273573
"3237281_NF_EG_23_132_S360_L002_R1_001_trim",0.341764,0.350934,0.345281,0.39847,0.349051,0.339745,0.359022,0.00893601,0.354895285714286,0.0251792862844453
"3237282_NPK_EG_23_130_S372_L002_R1_001_trim",0.383543,0.381915,0.36578,0.413772,0.374931,0.445476,0.379278,0.0130926,0.392099285714286,0.0333910325190959
"3237283_NPK_EG_23_401_S289_L002_R1_001_trim",0.271251,0.273611,0.245056,0.306799,0.2682,0.320152,0.274603,0.00773894,0.279953142857143,0.0276436975167273
"3237284_NPK_EG_23_415_S301_L002_R1_001_trim",0.301001,0.28632,0.28181,0.321209,0.287227,0.335989,0.292806,0.0089772,0.300908857142857,0.0298336183429059
"3237285_NPK_EG_23_430_S313_L002_R1_001_trim",0.268534,0.263873,0.249723,0.297926,0.258313,0.29086,0.260093,0.0076072,0.269903142857143,0.0281849255976483
"3237286_NPK_EG_23_447_S325_L002_R1_001_trim",0.286252,0.269871,0.254948,0.309247,0.283136,0.309701,0.280865,0.00684725,0.28486,0.0240372463666362
"3237287_NPK_EG_23_462_S337_L002_R1_001_trim",0.314885,0.330459,0.307456,0.360239,0.310948,0.38257,0.326515,0.0102827,0.333296,0.0308515553742019
"3237288_NPK_EG_23_474_S349_L002_R1_001_trim",0.258598,0.256956,0.243685,0.273828,0.268015,0.293918,0.264201,0.0071901,0.265600142857143,0.0270711450779125
"3237289_NF_EG_23_167_S361_L002_R1_001_trim",0.328768,0.340972,0.327089,0.377782,0.335131,0.391347,0.338735,0.00920647,0.348546285714286,0.0264139093639541
"3237290_NPK_EG_23_144_S373_L002_R1_001_trim",0.206589,0.199979,0.171346,0.223855,0.20229,0.233529,0.204483,0.00527567,0.206010142857143,0.0256087876394435
"3237291_NPK_EG_23_402_S290_L002_R1_001_trim",0.307461,0.319362,0.289887,0.350815,0.30705,0.36151,0.31642,0.0100058,0.321786428571429,0.0310945369710611
"3237292_NPK_EG_23_416_S302_L002_R1_001_trim",0.287532,0.290978,0.280708,0.327379,0.289104,0.334335,0.294812,0.00768633,0.300692571428571,0.0255620880937721
"3237293_NPK_EG_23_431_S314_L002_R1_001_trim",0.27645,0.280916,0.260744,0.304082,0.276334,0.309571,0.271597,0.00912663,0.282813428571429,0.0322708509496922
"3237294_NPK_EG_23_448_S326_L002_R1_001_trim",0.278359,0.277573,0.257082,0.305047,0.265747,0.323596,0.289581,0.00936893,0.285283571428571,0.0328407624493925
"3237295_NPK_EG_23_463_S338_L002_R1_001_trim",0.283599,0.28279,0.264291,0.317072,0.269256,0.330846,0.290016,0.0104545,0.291124285714286,0.0359107793922085
"3237296_NPK_EG_23_475_S350_L002_R1_001_trim",0.276904,0.267456,0.250894,0.285898,0.271923,0.30807,0.277144,0.00785345,0.276898428571429,0.0283622050168989
"3237297_NF_EG_23_294_S362_L002_R1_001_trim",0.337551,0.334913,0.314664,0.389176,0.338691,0.381115,0.36501,0.00896045,0.351588571428571,0.0254856122415811
"3237298_NPK_EG_23_157_S374_L002_R1_001_trim",0.273932,0.252456,0.240707,0.292756,0.26694,0.299084,0.246496,0.00889085,0.267481571428571,0.0332391123340406
"3237299_NPK_EG_23_403_S291_L002_R1_001_trim",0.243339,0.242616,0.216444,0.247309,0.242235,0.262177,0.244198,0.10692,0.242616857142857,0.440694852200825
"3237300_NPK_EG_23_417_S303_L002_R1_001_trim",0.260482,0.256329,0.238817,0.277872,0.259441,0.289916,0.254993,0.00978091,0.26255,0.037253513616454
"3237301_NPK_EG_23_432_S315_L002_R1_001_trim",0.298423,0.30753,0.274342,0.338879,0.289581,0.349403,0.299908,0.0121038,0.308295142857143,0.0392604304038894
"3237302_NPK_EG_23_449_S327_L002_R1_001_trim",0.319561,0.300577,0.282957,0.327764,0.287964,0.362501,0.315623,0.0106126,0.313849571428571,0.0338142886469268
"3237303_NPK_EG_23_464_S339_L002_R1_001_trim",0.289895,0.284045,0.270552,0.324807,0.29349,0.330373,0.283324,0.0070416,0.296640857142857,0.0237377954871836
"3237304_NPK_EG_23_476_S351_L002_R1_001_trim",0.268486,0.262381,0.247671,0.30499,0.268523,0.306855,0.262006,0.00658609,0.274416,0.0240003862748528
"3237305_NF_EG_23_307_S363_L002_R1_001_trim",0.258974,0.243916,0.223174,0.270103,0.254282,0.286814,0.249085,0.00805712,0.255192571428571,0.031572705878138
"3237306_NPK_EG_23_238_S375_L002_R1_001_trim",0.282488,0.285564,0.262411,0.310727,0.283444,0.313247,0.277031,0.00808598,0.287844571428571,0.0280914799256742
"3237307_NPK_EG_23_404_S292_L002_R1_001_trim",0.288428,0.295621,0.271185,0.332109,0.297449,0.347479,0.306696,0.0095868,0.305566714285714,0.0313738360619869
"3237308_NPK_EG_23_418_S304_L002_R1_001_trim",0.357873,0.361139,0.344406,0.41074,0.353731,0.424317,0.379832,0.0109682,0.376005428571429,0.0291703235287636
"3237309_NPK_EG_23_433_S316_L002_R1_001_trim",0.244529,0.241465,0.225587,0.276938,0.251466,0.276868,0.246577,0.00614967,0.251918571428571,0.0244113403991086
"3237310_NPK_EG_23_452_S328_L002_R1_001_trim",0.280866,0.281737,0.278497,0.314631,0.283603,0.340303,0.276215,0.00766073,0.293693142857143,0.0260841295968776
"3237311_NPK_EG_23_465_S340_L002_R1_001_trim",0.209598,0.210772,0.192331,0.23411,0.213461,0.241294,0.209427,0.00554218,0.215856142857143,0.0256753406534643
"3237312_NPK_EG_23_477_S352_L002_R1_001_trim",0.280774,0.277327,0.258222,0.326207,0.280262,0.330446,0.292296,0.00871675,0.292219142857143,0.0298294968453225
"3237313_NF_EG_23_381_S364_L002_R1_001_trim",0.294549,0.292859,0.265282,0.328908,0.304635,0.336978,0.306158,0.00794935,0.304195571428571,0.0261323659732062
"3237314_NPK_EG_23_255_S376_L002_R1_001_trim",0.248416,0.253295,0.235976,0.275954,0.247785,0.281828,0.242733,0.00709117,0.255141,0.0277931418313795
"3237315_NPK_EG_23_405_S293_L002_R1_001_trim",0.28646,0.286659,0.269306,0.319935,0.280693,0.336087,0.280238,0.00929655,0.294196857142857,0.0315997597332787
"3237316_NPK_EG_23_419_S305_L002_R1_001_trim",0.279428,0.27293,0.250645,0.309179,0.280468,0.316804,0.272309,0.00898489,0.283109,0.0317365043145926
"3237317_NPK_EG_23_434_S317_L002_R1_001_trim",0.265108,0.262243,0.241785,0.291386,0.25045,0.31222,0.25683,0.00925395,0.268574571428571,0.0344557936024153
"3237318_NPK_EG_23_453_S329_L002_R1_001_trim",0.274122,0.261134,0.25063,0.316525,0.270695,0.311841,0.274977,0.00711887,0.279989142857143,0.025425521601858
"3237319_NPK_EG_23_466_S341_L002_R1_001_trim",0.292267,0.278423,0.260266,0.316043,0.285214,0.331512,0.293918,0.00965918,0.293949,0.0328600539549378
"3237320_NPK_EG_23_480_S353_L002_R1_001_trim",0.34027,0.341493,0.353248,0.385842,0.344175,0.395208,0.32694,0.00977323,0.355310857142857,0.027506139493144
"3237321_NF_EG_23_394_S365_L002_R1_001_trim",0.341627,0.340869,0.332533,0.379078,0.338209,0.384784,0.315802,0.0102674,0.347557428571429,0.0295415927152018
"3237322_NPK_EG_23_273_S377_L002_R1_001_trim",0.26488,0.253881,0.242023,0.295937,0.26006,0.288994,0.258265,0.00722757,0.266291428571429,0.0271415795798373
"3237323_NPK_EG_23_407_S294_L002_R1_001_trim",0.218494,0.217223,0.185515,0.245378,0.218468,0.243967,0.223492,0.00578564,0.221791,0.0260859998827725
"3237324_NPK_EG_23_420_S306_L002_R1_001_trim",0.252722,0.244629,0.212583,0.270583,0.266248,0.289215,0.256148,0.00662682,0.256018285714286,0.025884166755946
"3237325_NPK_EG_23_436_S318_L002_R1_001_trim",0.256133,0.24995,0.230268,0.276471,0.257139,0.294315,0.255549,0.102353,0.259975,0.393703240696221
"3237326_NPK_EG_23_455_S330_L002_R1_001_trim",0.321299,0.336082,0.30531,0.362108,0.327231,0.37715,0.349226,0.00697712,0.339772285714286,0.0205346942448009
"3237327_NPK_EG_23_467_S342_L002_R1_001_trim",0.308324,0.308099,0.283286,0.338236,0.293923,0.357856,0.306469,0.00940687,0.313741857142857,0.029982833931262
"3237328_NPK_EG_23_394_S354_L002_R1_001_trim",0.332099,0.340005,0.333598,0.374189,0.340366,0.392066,0.348044,0.0092081,0.351481,0.0261980021679693
"3237329_NF_EG_23_397_S366_L002_R1_001_trim",0.345628,0.334677,0.308041,0.372959,0.33626,0.401478,0.310179,0.00921299,0.344174571428571,0.0267683633969804
"3237330_NPK_EG_23_364_S378_L002_R1_001_trim",0.243257,0.240896,0.226428,0.279132,0.245841,0.280517,0.257827,0.00726854,0.253414,0.0286824721601806
"3237331_NPK_EG_23_408_S295_L002_R1_001_trim",0.251774,0.251384,0.236374,0.279361,0.261713,0.288995,0.256386,0.00903865,0.260855285714286,0.0346500550113445
"3237332_NPK_EG_23_421_S307_L002_R1_001_trim",0.298234,0.294662,0.27724,0.328482,0.293447,0.3399,0.29694,0.0103952,0.304129285714286,0.0341802006195673
"3237333_NPK_EG_23_437_S319_L002_R1_001_trim",0.277351,0.266578,0.261165,0.315655,0.284927,0.318363,0.279797,0.00818723,0.286262285714286,0.0286004493381694
"3237334_NPK_EG_23_456_S331_L002_R1_001_trim",0.314266,0.310442,0.293308,0.374186,0.333161,0.370866,0.319466,0.00929864,0.330813571428571,0.0281083994222037
"3237335_NPK_EG_23_468_S343_L002_R1_001_trim",0.303234,0.301455,0.294771,0.344589,0.306648,0.348718,0.310507,0.0126082,0.315703142857143,0.0399368846502275
"3237336_NF_EG_23_46_S355_L002_R1_001_trim",0.228953,0.228149,0.21455,0.263807,0.234727,0.273561,0.232389,0.00767796,0.239448,0.0320652500751729
"3237337_NF_EG_23_407_S367_L002_R1_001_trim",0.290213,0.296811,0.237155,0.339156,0.315326,0.355015,0.310115,0.00901538,0.306255857142857,0.0294374125089619
"3237338_NPK_EG_23_378_S379_L002_R1_001_trim",0.317509,0.31295,0.313897,0.376299,0.335679,0.361595,0.329161,0.00977719,0.335298571428571,0.0291596530171404
"3237339_NPK_EG_23_409_S296_L002_R1_001_trim",0.29832,0.301216,0.287992,0.335789,0.301308,0.340804,0.3047,0.0077543,0.310018428571429,0.0250123840564317
"3237340_NPK_EG_23_423_S308_L002_R1_001_trim",0.260449,0.258254,0.237115,0.285004,0.255553,0.290421,0.257465,0.00949695,0.263465857142857,0.0360462266457947
"3237341_NPK_EG_23_440_S320_L002_R1_001_trim",0.324392,0.312209,0.295961,0.342461,0.307319,0.358784,0.313229,0.0107534,0.322050714285714,0.0333903932610436
"3237342_NPK_EG_23_457_S332_L002_R1_001_trim",0.299698,0.28168,0.286315,0.326429,0.297637,0.333689,0.29667,0.00771287,0.303159714285714,0.0254416059804403
"3237343_NPK_EG_23_469_S344_L002_R1_001_trim",0.279689,0.277006,0.260602,0.311675,0.280154,0.332779,0.290148,0.0104208,0.290293285714286,0.0358974888942365
"3237344_LO7_S356_L002_R1_001_trim",0.396327,0.377624,0.347766,0.430901,0.384135,0.427874,0.367843,0.000313058,0.390352857142857,0.000801987213034361
