GO	gene_id
GO:0004672	S.CEREALE.LO7.r2.1RG00005870
GO:0005524	S.CEREALE.LO7.r2.1RG00005870
GO:0006468	S.CEREALE.LO7.r2.1RG00005870
GO:0016746	S.CEREALE.LO7.r2.1RG00005880
GO:0016787	S.CEREALE.LO7.r2.1RG00005890
GO:0016746	S.CEREALE.LO7.r2.1RG00005900
GO:0004672	S.CEREALE.LO7.r2.1RG00005910
GO:0005524	S.CEREALE.LO7.r2.1RG00005910
GO:0006468	S.CEREALE.LO7.r2.1RG00005910
GO:0016746	S.CEREALE.LO7.r2.1RG00005920
GO:0016746	S.CEREALE.LO7.r2.1RG00005930
GO:0006355	S.CEREALE.LO7.r2.1RG00005960
GO:0004672	S.CEREALE.LO7.r2.1RG00005980
GO:0005524	S.CEREALE.LO7.r2.1RG00005980
GO:0006468	S.CEREALE.LO7.r2.1RG00005980
GO:0004672	S.CEREALE.LO7.r2.1RG00005990
GO:0005524	S.CEREALE.LO7.r2.1RG00005990
GO:0006468	S.CEREALE.LO7.r2.1RG00005990
GO:0004672	S.CEREALE.LO7.r2.1RG00006010
GO:0005524	S.CEREALE.LO7.r2.1RG00006010
GO:0006468	S.CEREALE.LO7.r2.1RG00006010
GO:0004672	S.CEREALE.LO7.r2.1RG00006020
GO:0005524	S.CEREALE.LO7.r2.1RG00006020
GO:0006468	S.CEREALE.LO7.r2.1RG00006020
GO:0004672	S.CEREALE.LO7.r2.1RG00006030
GO:0006468	S.CEREALE.LO7.r2.1RG00006030
GO:0004672	S.CEREALE.LO7.r2.1RG00006050
GO:0005524	S.CEREALE.LO7.r2.1RG00006050
GO:0006468	S.CEREALE.LO7.r2.1RG00006050
GO:0004672	S.CEREALE.LO7.r2.1RG00006060
GO:0005524	S.CEREALE.LO7.r2.1RG00006060
GO:0006468	S.CEREALE.LO7.r2.1RG00006060
GO:0004672	S.CEREALE.LO7.r2.1RG00006070
GO:0005524	S.CEREALE.LO7.r2.1RG00006070
GO:0006468	S.CEREALE.LO7.r2.1RG00006070
GO:0005215	S.CEREALE.LO7.r2.1RG00006080
GO:0005524	S.CEREALE.LO7.r2.1RG00006080
GO:0016020	S.CEREALE.LO7.r2.1RG00006080
GO:0016887	S.CEREALE.LO7.r2.1RG00006080
GO:0000287	S.CEREALE.LO7.r2.1RG00006080
GO:0015914	S.CEREALE.LO7.r2.1RG00006080
GO:0140326	S.CEREALE.LO7.r2.1RG00006080
GO:0000166	S.CEREALE.LO7.r2.1RG00006080
GO:0004497	S.CEREALE.LO7.r2.1RG00006090
GO:0005506	S.CEREALE.LO7.r2.1RG00006090
GO:0016705	S.CEREALE.LO7.r2.1RG00006090
GO:0020037	S.CEREALE.LO7.r2.1RG00006090
GO:0004672	S.CEREALE.LO7.r2.1RG00006110
GO:0006468	S.CEREALE.LO7.r2.1RG00006110
GO:0006508	S.CEREALE.LO7.r2.1RG00006210
GO:0008236	S.CEREALE.LO7.r2.1RG00006210
GO:0004252	S.CEREALE.LO7.r2.1RG00006210
GO:0003735	S.CEREALE.LO7.r2.1RG00006220
GO:0005840	S.CEREALE.LO7.r2.1RG00006220
GO:0006412	S.CEREALE.LO7.r2.1RG00006220
GO:0005515	S.CEREALE.LO7.r2.1RG00006310
GO:0005515	S.CEREALE.LO7.r2.1RG00006330
GO:0005515	S.CEREALE.LO7.r2.1RG00006350
GO:0000439	S.CEREALE.LO7.r2.1RG00006370
GO:0006289	S.CEREALE.LO7.r2.1RG00006370
GO:0006367	S.CEREALE.LO7.r2.1RG00006370
GO:0006508	S.CEREALE.LO7.r2.1RG00006380
GO:0008234	S.CEREALE.LO7.r2.1RG00006380
GO:0017148	S.CEREALE.LO7.r2.1RG00006400
GO:0030598	S.CEREALE.LO7.r2.1RG00006400
GO:0003746	S.CEREALE.LO7.r2.1RG00006430
GO:0005525	S.CEREALE.LO7.r2.1RG00006430
GO:0003924	S.CEREALE.LO7.r2.1RG00006430
GO:0046983	S.CEREALE.LO7.r2.1RG00006490
GO:0004867	S.CEREALE.LO7.r2.1RG00006510
GO:0009611	S.CEREALE.LO7.r2.1RG00006510
GO:0004867	S.CEREALE.LO7.r2.1RG00006530
GO:0009611	S.CEREALE.LO7.r2.1RG00006530
GO:0004867	S.CEREALE.LO7.r2.1RG00006540
GO:0009611	S.CEREALE.LO7.r2.1RG00006540
GO:0004867	S.CEREALE.LO7.r2.1RG00006550
GO:0009611	S.CEREALE.LO7.r2.1RG00006550
GO:0004867	S.CEREALE.LO7.r2.1RG00006560
GO:0009611	S.CEREALE.LO7.r2.1RG00006560
GO:0004867	S.CEREALE.LO7.r2.1RG00006570
GO:0009611	S.CEREALE.LO7.r2.1RG00006570
GO:0004867	S.CEREALE.LO7.r2.1RG00006580
GO:0009611	S.CEREALE.LO7.r2.1RG00006580
GO:0004867	S.CEREALE.LO7.r2.1RG00006590
GO:0009611	S.CEREALE.LO7.r2.1RG00006590
GO:0004867	S.CEREALE.LO7.r2.1RG00006600
GO:0009611	S.CEREALE.LO7.r2.1RG00006600
GO:0004867	S.CEREALE.LO7.r2.1RG00006630
GO:0009611	S.CEREALE.LO7.r2.1RG00006630
GO:0004867	S.CEREALE.LO7.r2.1RG00006640
GO:0009611	S.CEREALE.LO7.r2.1RG00006640
GO:0004867	S.CEREALE.LO7.r2.1RG00006650
GO:0009611	S.CEREALE.LO7.r2.1RG00006650
GO:0004867	S.CEREALE.LO7.r2.1RG00006660
GO:0009611	S.CEREALE.LO7.r2.1RG00006660
GO:0043531	S.CEREALE.LO7.r2.1RG00006680
GO:0043531	S.CEREALE.LO7.r2.1RG00006690
GO:0043531	S.CEREALE.LO7.r2.1RG00006700
GO:0043531	S.CEREALE.LO7.r2.1RG00006710
GO:0043531	S.CEREALE.LO7.r2.1RG00006720
GO:0043531	S.CEREALE.LO7.r2.1RG00006730
GO:0043531	S.CEREALE.LO7.r2.1RG00006760
GO:0043531	S.CEREALE.LO7.r2.1RG00006770
GO:0043531	S.CEREALE.LO7.r2.1RG00006780
GO:0043531	S.CEREALE.LO7.r2.1RG00006790
GO:0043531	S.CEREALE.LO7.r2.1RG00006800
GO:0043531	S.CEREALE.LO7.r2.1RG00006820
GO:0003723	S.CEREALE.LO7.r2.1RG00006870
GO:0016020	S.CEREALE.LO7.r2.1RG00006890
GO:0004672	S.CEREALE.LO7.r2.1RG00006910
GO:0005524	S.CEREALE.LO7.r2.1RG00006910
GO:0006468	S.CEREALE.LO7.r2.1RG00006910
GO:0004672	S.CEREALE.LO7.r2.1RG00006920
GO:0005524	S.CEREALE.LO7.r2.1RG00006920
GO:0006468	S.CEREALE.LO7.r2.1RG00006920
GO:0016020	S.CEREALE.LO7.r2.1RG00006930
GO:0016192	S.CEREALE.LO7.r2.1RG00006930
GO:0005515	S.CEREALE.LO7.r2.1RG00006940
GO:0061630	S.CEREALE.LO7.r2.1RG00006980
GO:0015297	S.CEREALE.LO7.r2.1RG00007030
GO:0016020	S.CEREALE.LO7.r2.1RG00007030
GO:0042910	S.CEREALE.LO7.r2.1RG00007030
GO:0055085	S.CEREALE.LO7.r2.1RG00007030
GO:0015297	S.CEREALE.LO7.r2.1RG00007180
GO:0016020	S.CEREALE.LO7.r2.1RG00007180
GO:0042910	S.CEREALE.LO7.r2.1RG00007180
GO:0055085	S.CEREALE.LO7.r2.1RG00007180
GO:0008285	S.CEREALE.LO7.r2.1RG00007250
GO:0003735	S.CEREALE.LO7.r2.1RG00007320
GO:0005840	S.CEREALE.LO7.r2.1RG00007320
GO:0006412	S.CEREALE.LO7.r2.1RG00007320
GO:0003723	S.CEREALE.LO7.r2.1RG00007320
GO:0015934	S.CEREALE.LO7.r2.1RG00007320
GO:0016740	S.CEREALE.LO7.r2.1RG00007320
GO:0003676	S.CEREALE.LO7.r2.1RG00007360
GO:0005524	S.CEREALE.LO7.r2.1RG00007360
GO:0043531	S.CEREALE.LO7.r2.1RG00007430
GO:0006508	S.CEREALE.LO7.r2.1RG00007470
GO:0008234	S.CEREALE.LO7.r2.1RG00007470
GO:0006508	S.CEREALE.LO7.r2.1RG00007500
GO:0008234	S.CEREALE.LO7.r2.1RG00007500
GO:0004672	S.CEREALE.LO7.r2.1RG00007520
GO:0005524	S.CEREALE.LO7.r2.1RG00007520
GO:0006468	S.CEREALE.LO7.r2.1RG00007520
GO:0016020	S.CEREALE.LO7.r2.1RG00007530
GO:0022857	S.CEREALE.LO7.r2.1RG00007530
GO:0055085	S.CEREALE.LO7.r2.1RG00007530
GO:0004672	S.CEREALE.LO7.r2.1RG00007540
GO:0006468	S.CEREALE.LO7.r2.1RG00007540
GO:0005515	S.CEREALE.LO7.r2.1RG00007540
GO:0004672	S.CEREALE.LO7.r2.1RG00007560
GO:0006468	S.CEREALE.LO7.r2.1RG00007560
GO:0005515	S.CEREALE.LO7.r2.1RG00007560
GO:0004672	S.CEREALE.LO7.r2.1RG00007570
GO:0006468	S.CEREALE.LO7.r2.1RG00007570
GO:0005515	S.CEREALE.LO7.r2.1RG00007570
GO:0004672	S.CEREALE.LO7.r2.1RG00007580
GO:0006468	S.CEREALE.LO7.r2.1RG00007580
GO:0005515	S.CEREALE.LO7.r2.1RG00007580
GO:0008757	S.CEREALE.LO7.r2.1RG00007600
GO:0046983	S.CEREALE.LO7.r2.1RG00007600
GO:0008171	S.CEREALE.LO7.r2.1RG00007600
GO:0046983	S.CEREALE.LO7.r2.1RG00007650
GO:0008757	S.CEREALE.LO7.r2.1RG00007660
GO:0046983	S.CEREALE.LO7.r2.1RG00007660
GO:0008171	S.CEREALE.LO7.r2.1RG00007660
GO:0046983	S.CEREALE.LO7.r2.1RG00007670
GO:0008171	S.CEREALE.LO7.r2.1RG00007670
GO:0016746	S.CEREALE.LO7.r2.1RG00007670
GO:0008757	S.CEREALE.LO7.r2.1RG00007670
GO:0016746	S.CEREALE.LO7.r2.1RG00007680
GO:0016746	S.CEREALE.LO7.r2.1RG00007690
GO:0004672	S.CEREALE.LO7.r2.1RG00007700
GO:0006468	S.CEREALE.LO7.r2.1RG00007700
GO:0005515	S.CEREALE.LO7.r2.1RG00007700
GO:0003677	S.CEREALE.LO7.r2.1RG00007720
GO:0005634	S.CEREALE.LO7.r2.1RG00007720
GO:0006260	S.CEREALE.LO7.r2.1RG00007720
GO:0003676	S.CEREALE.LO7.r2.1RG00007750
GO:0008270	S.CEREALE.LO7.r2.1RG00007750
GO:0003677	S.CEREALE.LO7.r2.1RG00007750
GO:0005634	S.CEREALE.LO7.r2.1RG00007750
GO:0006260	S.CEREALE.LO7.r2.1RG00007750
GO:0006281	S.CEREALE.LO7.r2.1RG00007750
GO:0006310	S.CEREALE.LO7.r2.1RG00007750
GO:0005515	S.CEREALE.LO7.r2.1RG00007760
GO:0005515	S.CEREALE.LO7.r2.1RG00007770
GO:0003676	S.CEREALE.LO7.r2.1RG00007780
GO:0008270	S.CEREALE.LO7.r2.1RG00007780
GO:0016757	S.CEREALE.LO7.r2.1RG00007790
GO:0016020	S.CEREALE.LO7.r2.1RG00007820
GO:0055085	S.CEREALE.LO7.r2.1RG00007820
GO:0003677	S.CEREALE.LO7.r2.1RG00007860
GO:0003677	S.CEREALE.LO7.r2.1RG00007870
GO:0003677	S.CEREALE.LO7.r2.1RG00007880
GO:0003677	S.CEREALE.LO7.r2.1RG00007890
GO:0003677	S.CEREALE.LO7.r2.1RG00007910
GO:0003677	S.CEREALE.LO7.r2.1RG00007930
GO:0003677	S.CEREALE.LO7.r2.1RG00007960
GO:0003677	S.CEREALE.LO7.r2.1RG00007970
GO:0003677	S.CEREALE.LO7.r2.1RG00007980
GO:0003677	S.CEREALE.LO7.r2.1RG00007990
GO:0003677	S.CEREALE.LO7.r2.1RG00008010
GO:0003677	S.CEREALE.LO7.r2.1RG00008040
GO:0003677	S.CEREALE.LO7.r2.1RG00008050
GO:0003677	S.CEREALE.LO7.r2.1RG00008060
GO:0003677	S.CEREALE.LO7.r2.1RG00008070
GO:0003677	S.CEREALE.LO7.r2.1RG00008080
GO:0003677	S.CEREALE.LO7.r2.1RG00008090
GO:0003677	S.CEREALE.LO7.r2.1RG00008100
GO:0003677	S.CEREALE.LO7.r2.1RG00008110
GO:0003677	S.CEREALE.LO7.r2.1RG00008120
GO:0003677	S.CEREALE.LO7.r2.1RG00008130
GO:0016787	S.CEREALE.LO7.r2.1RG00008370
GO:0016787	S.CEREALE.LO7.r2.1RG00008380
GO:0016787	S.CEREALE.LO7.r2.1RG00008410
GO:0016787	S.CEREALE.LO7.r2.1RG00008420
GO:0046872	S.CEREALE.LO7.r2.1RG00008480
GO:0016787	S.CEREALE.LO7.r2.1RG00008500
GO:0043531	S.CEREALE.LO7.r2.1RG00008510
GO:0003676	S.CEREALE.LO7.r2.1RG00008640
GO:0008270	S.CEREALE.LO7.r2.1RG00008640
GO:0005515	S.CEREALE.LO7.r2.1RG00008670
GO:0003824	S.CEREALE.LO7.r2.1RG00008690
GO:0003824	S.CEREALE.LO7.r2.1RG00008710
GO:0003824	S.CEREALE.LO7.r2.1RG00008720
GO:0004497	S.CEREALE.LO7.r2.1RG00008750
GO:0005506	S.CEREALE.LO7.r2.1RG00008750
GO:0016705	S.CEREALE.LO7.r2.1RG00008750
GO:0020037	S.CEREALE.LO7.r2.1RG00008750
GO:0005515	S.CEREALE.LO7.r2.1RG00008760
GO:0005543	S.CEREALE.LO7.r2.1RG00008790
GO:0003723	S.CEREALE.LO7.r2.1RG00008830
GO:0033897	S.CEREALE.LO7.r2.1RG00008830
GO:0003677	S.CEREALE.LO7.r2.1RG00008860
GO:0006355	S.CEREALE.LO7.r2.1RG00008860
GO:0030247	S.CEREALE.LO7.r2.1RG00008910
GO:0004672	S.CEREALE.LO7.r2.1RG00008920
GO:0005524	S.CEREALE.LO7.r2.1RG00008920
GO:0006468	S.CEREALE.LO7.r2.1RG00008920
GO:0004672	S.CEREALE.LO7.r2.1RG00008940
GO:0006468	S.CEREALE.LO7.r2.1RG00008940
GO:0030247	S.CEREALE.LO7.r2.1RG00008950
GO:0005509	S.CEREALE.LO7.r2.1RG00008950
GO:0004672	S.CEREALE.LO7.r2.1RG00008950
GO:0006468	S.CEREALE.LO7.r2.1RG00008950
GO:0016020	S.CEREALE.LO7.r2.1RG00008970
GO:0030247	S.CEREALE.LO7.r2.1RG00008990
GO:0005509	S.CEREALE.LO7.r2.1RG00008990
GO:0004672	S.CEREALE.LO7.r2.1RG00008990
GO:0005524	S.CEREALE.LO7.r2.1RG00008990
GO:0006468	S.CEREALE.LO7.r2.1RG00008990
GO:0003677	S.CEREALE.LO7.r2.1RG00009070
GO:0003677	S.CEREALE.LO7.r2.1RG00009080
GO:0003677	S.CEREALE.LO7.r2.1RG00009090
GO:0003677	S.CEREALE.LO7.r2.1RG00009100
GO:0003677	S.CEREALE.LO7.r2.1RG00009110
GO:0003677	S.CEREALE.LO7.r2.1RG00009120
GO:0016757	S.CEREALE.LO7.r2.1RG00009130
GO:0030247	S.CEREALE.LO7.r2.1RG00009160
GO:0005509	S.CEREALE.LO7.r2.1RG00009160
GO:0004672	S.CEREALE.LO7.r2.1RG00009160
GO:0005524	S.CEREALE.LO7.r2.1RG00009160
GO:0006468	S.CEREALE.LO7.r2.1RG00009160
GO:0043531	S.CEREALE.LO7.r2.1RG00009180
GO:0043531	S.CEREALE.LO7.r2.1RG00009190
GO:0043531	S.CEREALE.LO7.r2.1RG00009200
GO:0016020	S.CEREALE.LO7.r2.1RG00009220
GO:0016020	S.CEREALE.LO7.r2.1RG00009270
GO:0031047	S.CEREALE.LO7.r2.1RG00009310
GO:0043531	S.CEREALE.LO7.r2.1RG00009320
GO:0016020	S.CEREALE.LO7.r2.1RG00009340
GO:0031047	S.CEREALE.LO7.r2.1RG00009390
GO:0016020	S.CEREALE.LO7.r2.1RG00009400
GO:0016020	S.CEREALE.LO7.r2.1RG00009440
GO:0043531	S.CEREALE.LO7.r2.1RG00009460
GO:0003676	S.CEREALE.LO7.r2.1RG00009560
GO:0006139	S.CEREALE.LO7.r2.1RG00009560
GO:0008408	S.CEREALE.LO7.r2.1RG00009560
GO:0005515	S.CEREALE.LO7.r2.1RG00009620
GO:0005515	S.CEREALE.LO7.r2.1RG00009630
GO:0005515	S.CEREALE.LO7.r2.1RG00009640
GO:0005515	S.CEREALE.LO7.r2.1RG00009670
GO:0006486	S.CEREALE.LO7.r2.1RG00009720
GO:0016020	S.CEREALE.LO7.r2.1RG00009720
GO:0016758	S.CEREALE.LO7.r2.1RG00009720
GO:0030246	S.CEREALE.LO7.r2.1RG00009720
GO:0005515	S.CEREALE.LO7.r2.1RG00009740
GO:0005515	S.CEREALE.LO7.r2.1RG00009750
GO:0008285	S.CEREALE.LO7.r2.1RG00009800
GO:0005515	S.CEREALE.LO7.r2.1RG00009810
GO:0005515	S.CEREALE.LO7.r2.1RG00009830
GO:0030247	S.CEREALE.LO7.r2.1RG00009860
GO:0004672	S.CEREALE.LO7.r2.1RG00009860
GO:0005524	S.CEREALE.LO7.r2.1RG00009860
GO:0006468	S.CEREALE.LO7.r2.1RG00009860
GO:0004672	S.CEREALE.LO7.r2.1RG00009880
GO:0005524	S.CEREALE.LO7.r2.1RG00009880
GO:0006468	S.CEREALE.LO7.r2.1RG00009880
GO:0004672	S.CEREALE.LO7.r2.1RG00009890
GO:0006468	S.CEREALE.LO7.r2.1RG00009890
GO:0043531	S.CEREALE.LO7.r2.1RG00009900
GO:0006508	S.CEREALE.LO7.r2.1RG00009970
GO:0008234	S.CEREALE.LO7.r2.1RG00009970
GO:0006812	S.CEREALE.LO7.r2.1RG00009990
GO:0015297	S.CEREALE.LO7.r2.1RG00009990
GO:0016020	S.CEREALE.LO7.r2.1RG00009990
GO:0055085	S.CEREALE.LO7.r2.1RG00009990
GO:1902600	S.CEREALE.LO7.r2.1RG00009990
GO:0006812	S.CEREALE.LO7.r2.1RG00010010
GO:0015297	S.CEREALE.LO7.r2.1RG00010010
GO:0016020	S.CEREALE.LO7.r2.1RG00010010
GO:0055085	S.CEREALE.LO7.r2.1RG00010010
GO:1902600	S.CEREALE.LO7.r2.1RG00010010
GO:0006812	S.CEREALE.LO7.r2.1RG00010080
GO:0015297	S.CEREALE.LO7.r2.1RG00010080
GO:0016020	S.CEREALE.LO7.r2.1RG00010080
GO:0055085	S.CEREALE.LO7.r2.1RG00010080
GO:1902600	S.CEREALE.LO7.r2.1RG00010080
GO:0030247	S.CEREALE.LO7.r2.1RG00010190
GO:0005509	S.CEREALE.LO7.r2.1RG00010190
GO:0004672	S.CEREALE.LO7.r2.1RG00010190
GO:0006468	S.CEREALE.LO7.r2.1RG00010190
GO:0004601	S.CEREALE.LO7.r2.1RG00010200
GO:0006979	S.CEREALE.LO7.r2.1RG00010200
GO:0020037	S.CEREALE.LO7.r2.1RG00010200
GO:0006508	S.CEREALE.LO7.r2.1RG00010210
GO:0008234	S.CEREALE.LO7.r2.1RG00010210
GO:0016746	S.CEREALE.LO7.r2.1RG00010240
GO:0006633	S.CEREALE.LO7.r2.1RG00010240
GO:0016020	S.CEREALE.LO7.r2.1RG00010240
GO:0016747	S.CEREALE.LO7.r2.1RG00010240
GO:0003824	S.CEREALE.LO7.r2.1RG00010250
GO:0005737	S.CEREALE.LO7.r2.1RG00010250
GO:0006559	S.CEREALE.LO7.r2.1RG00010250
GO:0016841	S.CEREALE.LO7.r2.1RG00010250
GO:0003824	S.CEREALE.LO7.r2.1RG00010260
GO:0005737	S.CEREALE.LO7.r2.1RG00010260
GO:0006559	S.CEREALE.LO7.r2.1RG00010260
GO:0016841	S.CEREALE.LO7.r2.1RG00010260
GO:0016746	S.CEREALE.LO7.r2.1RG00010270
GO:0006633	S.CEREALE.LO7.r2.1RG00010270
GO:0016020	S.CEREALE.LO7.r2.1RG00010270
GO:0016747	S.CEREALE.LO7.r2.1RG00010270
GO:0003824	S.CEREALE.LO7.r2.1RG00010290
GO:0005737	S.CEREALE.LO7.r2.1RG00010290
GO:0006559	S.CEREALE.LO7.r2.1RG00010290
GO:0016841	S.CEREALE.LO7.r2.1RG00010290
GO:0003824	S.CEREALE.LO7.r2.1RG00010300
GO:0005737	S.CEREALE.LO7.r2.1RG00010300
GO:0006559	S.CEREALE.LO7.r2.1RG00010300
GO:0016841	S.CEREALE.LO7.r2.1RG00010300
GO:0003824	S.CEREALE.LO7.r2.1RG00010310
GO:0005737	S.CEREALE.LO7.r2.1RG00010310
GO:0006559	S.CEREALE.LO7.r2.1RG00010310
GO:0016841	S.CEREALE.LO7.r2.1RG00010310
GO:0003824	S.CEREALE.LO7.r2.1RG00010320
GO:0005737	S.CEREALE.LO7.r2.1RG00010320
GO:0006559	S.CEREALE.LO7.r2.1RG00010320
GO:0016841	S.CEREALE.LO7.r2.1RG00010320
GO:0003677	S.CEREALE.LO7.r2.1RG00010380
GO:0046982	S.CEREALE.LO7.r2.1RG00010380
GO:0005515	S.CEREALE.LO7.r2.1RG00010390
GO:0005576	S.CEREALE.LO7.r2.1RG00010400
GO:0050832	S.CEREALE.LO7.r2.1RG00010400
GO:0005576	S.CEREALE.LO7.r2.1RG00010410
GO:0050832	S.CEREALE.LO7.r2.1RG00010410
GO:0046982	S.CEREALE.LO7.r2.1RG00010420
GO:0005576	S.CEREALE.LO7.r2.1RG00010430
GO:0050832	S.CEREALE.LO7.r2.1RG00010430
GO:0003677	S.CEREALE.LO7.r2.1RG00010440
GO:0046982	S.CEREALE.LO7.r2.1RG00010440
GO:0000287	S.CEREALE.LO7.r2.1RG00010450
GO:0004427	S.CEREALE.LO7.r2.1RG00010450
GO:0005737	S.CEREALE.LO7.r2.1RG00010450
GO:0006796	S.CEREALE.LO7.r2.1RG00010450
GO:0003677	S.CEREALE.LO7.r2.1RG00010460
GO:0008270	S.CEREALE.LO7.r2.1RG00010460
GO:0003950	S.CEREALE.LO7.r2.1RG00010460
GO:0043531	S.CEREALE.LO7.r2.1RG00010480
GO:0003950	S.CEREALE.LO7.r2.1RG00010490
GO:0046983	S.CEREALE.LO7.r2.1RG00010500
GO:0043531	S.CEREALE.LO7.r2.1RG00010510
GO:0003950	S.CEREALE.LO7.r2.1RG00010520
GO:0043531	S.CEREALE.LO7.r2.1RG00010530
GO:0003677	S.CEREALE.LO7.r2.1RG00010640
GO:0006783	S.CEREALE.LO7.r2.1RG00010660
GO:0008495	S.CEREALE.LO7.r2.1RG00010660
GO:0016020	S.CEREALE.LO7.r2.1RG00010660
GO:0016765	S.CEREALE.LO7.r2.1RG00010660
GO:0006783	S.CEREALE.LO7.r2.1RG00010670
GO:0008495	S.CEREALE.LO7.r2.1RG00010670
GO:0016020	S.CEREALE.LO7.r2.1RG00010670
GO:0016765	S.CEREALE.LO7.r2.1RG00010670
GO:0006783	S.CEREALE.LO7.r2.1RG00010720
GO:0008495	S.CEREALE.LO7.r2.1RG00010720
GO:0016020	S.CEREALE.LO7.r2.1RG00010720
GO:0016765	S.CEREALE.LO7.r2.1RG00010720
GO:0097367	S.CEREALE.LO7.r2.1RG00010790
GO:1901135	S.CEREALE.LO7.r2.1RG00010790
GO:0004347	S.CEREALE.LO7.r2.1RG00010790
GO:0006094	S.CEREALE.LO7.r2.1RG00010790
GO:0006096	S.CEREALE.LO7.r2.1RG00010790
GO:0003676	S.CEREALE.LO7.r2.1RG00010810
GO:0008270	S.CEREALE.LO7.r2.1RG00010810
GO:0003723	S.CEREALE.LO7.r2.1RG00010810
GO:0016746	S.CEREALE.LO7.r2.1RG00010850
GO:0006633	S.CEREALE.LO7.r2.1RG00010850
GO:0016020	S.CEREALE.LO7.r2.1RG00010850
GO:0016747	S.CEREALE.LO7.r2.1RG00010850
GO:0016746	S.CEREALE.LO7.r2.1RG00010860
GO:0006633	S.CEREALE.LO7.r2.1RG00010860
GO:0016020	S.CEREALE.LO7.r2.1RG00010860
GO:0016747	S.CEREALE.LO7.r2.1RG00010860
GO:0016746	S.CEREALE.LO7.r2.1RG00010870
GO:0006633	S.CEREALE.LO7.r2.1RG00010870
GO:0016020	S.CEREALE.LO7.r2.1RG00010870
GO:0016747	S.CEREALE.LO7.r2.1RG00010870
GO:0004601	S.CEREALE.LO7.r2.1RG00010950
GO:0006979	S.CEREALE.LO7.r2.1RG00010950
GO:0020037	S.CEREALE.LO7.r2.1RG00010950
GO:0004601	S.CEREALE.LO7.r2.1RG00010980
GO:0006979	S.CEREALE.LO7.r2.1RG00010980
GO:0020037	S.CEREALE.LO7.r2.1RG00010980
GO:0003676	S.CEREALE.LO7.r2.1RG00010990
GO:0008270	S.CEREALE.LO7.r2.1RG00010990
GO:0015074	S.CEREALE.LO7.r2.1RG00010990
GO:0003824	S.CEREALE.LO7.r2.1RG00011000
GO:0005515	S.CEREALE.LO7.r2.1RG00011050
GO:0005515	S.CEREALE.LO7.r2.1RG00011060
GO:0005515	S.CEREALE.LO7.r2.1RG00011070
GO:0005515	S.CEREALE.LO7.r2.1RG00011080
GO:0016746	S.CEREALE.LO7.r2.1RG00011090
GO:0006633	S.CEREALE.LO7.r2.1RG00011090
GO:0016020	S.CEREALE.LO7.r2.1RG00011090
GO:0016747	S.CEREALE.LO7.r2.1RG00011090
GO:0006508	S.CEREALE.LO7.r2.1RG00011120
GO:0008234	S.CEREALE.LO7.r2.1RG00011120
GO:0005515	S.CEREALE.LO7.r2.1RG00011130
GO:0004672	S.CEREALE.LO7.r2.1RG00011180
GO:0005524	S.CEREALE.LO7.r2.1RG00011180
GO:0006468	S.CEREALE.LO7.r2.1RG00011180
GO:0004672	S.CEREALE.LO7.r2.1RG00011210
GO:0005524	S.CEREALE.LO7.r2.1RG00011210
GO:0006468	S.CEREALE.LO7.r2.1RG00011210
GO:0006508	S.CEREALE.LO7.r2.1RG00011380
GO:0008234	S.CEREALE.LO7.r2.1RG00011380
GO:0005634	S.CEREALE.LO7.r2.1RG00011430
GO:0008270	S.CEREALE.LO7.r2.1RG00011430
GO:0034968	S.CEREALE.LO7.r2.1RG00011430
GO:0042054	S.CEREALE.LO7.r2.1RG00011430
GO:0005515	S.CEREALE.LO7.r2.1RG00011430
GO:0000398	S.CEREALE.LO7.r2.1RG00011480
GO:0005515	S.CEREALE.LO7.r2.1RG00011540
GO:0005634	S.CEREALE.LO7.r2.1RG00011570
GO:0006368	S.CEREALE.LO7.r2.1RG00011570
GO:0070449	S.CEREALE.LO7.r2.1RG00011570
GO:0005507	S.CEREALE.LO7.r2.1RG00011580
GO:0046274	S.CEREALE.LO7.r2.1RG00011580
GO:0048046	S.CEREALE.LO7.r2.1RG00011580
GO:0052716	S.CEREALE.LO7.r2.1RG00011580
GO:0016491	S.CEREALE.LO7.r2.1RG00011580
GO:0005515	S.CEREALE.LO7.r2.1RG00011630
GO:0005515	S.CEREALE.LO7.r2.1RG00011670
GO:0003723	S.CEREALE.LO7.r2.1RG00011690
GO:0004150	S.CEREALE.LO7.r2.1RG00011700
GO:0006760	S.CEREALE.LO7.r2.1RG00011700
GO:0055085	S.CEREALE.LO7.r2.1RG00011730
GO:0003700	S.CEREALE.LO7.r2.1RG00011740
GO:0005634	S.CEREALE.LO7.r2.1RG00011740
GO:0006355	S.CEREALE.LO7.r2.1RG00011740
GO:0003677	S.CEREALE.LO7.r2.1RG00011740
GO:0046983	S.CEREALE.LO7.r2.1RG00011740
GO:0003700	S.CEREALE.LO7.r2.1RG00011750
GO:0005634	S.CEREALE.LO7.r2.1RG00011750
GO:0006355	S.CEREALE.LO7.r2.1RG00011750
GO:0003677	S.CEREALE.LO7.r2.1RG00011750
GO:0046983	S.CEREALE.LO7.r2.1RG00011750
GO:0003700	S.CEREALE.LO7.r2.1RG00011760
GO:0005634	S.CEREALE.LO7.r2.1RG00011760
GO:0006355	S.CEREALE.LO7.r2.1RG00011760
GO:0003677	S.CEREALE.LO7.r2.1RG00011760
